appid,time,count_4xx,cout_404
10020006,2018-11-25 04:00:00,13,0
10020006,2018-11-25 06:00:00,2,0
10020006,2018-11-25 09:00:00,2,0
10020006,2018-11-25 10:00:00,1,0
10020006,2018-11-25 11:00:00,2,0
10020006,2018-11-25 12:00:00,1,0
10020006,2018-11-25 14:00:00,1,0
10020006,2018-11-25 15:00:00,2,0
10020006,2018-11-25 18:00:00,1,0
10020006,2018-11-25 19:00:00,16,0
10020006,2018-11-25 20:00:00,1,0
10020006,2018-11-25 22:00:00,2,0
10040001,2018-11-25 10:00:00,1,0
10040001,2018-11-25 18:00:00,1,0
10050002,2018-11-25 00:00:00,85,0
10050002,2018-11-25 01:00:00,82,0
10050002,2018-11-25 02:00:00,37,0
10050002,2018-11-25 03:00:00,44,0
10050002,2018-11-25 04:00:00,38,0
10050002,2018-11-25 05:00:00,43,0
10050002,2018-11-25 06:00:00,40,0
10050002,2018-11-25 07:00:00,37,0
10050002,2018-11-25 08:00:00,64,0
10050002,2018-11-25 09:00:00,114,0
10050002,2018-11-25 10:00:00,65,0
10050002,2018-11-25 11:00:00,139,0
10050002,2018-11-25 12:00:00,55,0
10050002,2018-11-25 13:00:00,69,0
10050002,2018-11-25 14:00:00,88,0
10050002,2018-11-25 15:00:00,105,0
10050002,2018-11-25 17:00:00,85,0
10050002,2018-11-25 18:00:00,84,0
10050002,2018-11-25 19:00:00,115,0
10050002,2018-11-25 20:00:00,66,0
10050002,2018-11-25 21:00:00,108,0
10050002,2018-11-25 22:00:00,111,0
10050002,2018-11-25 23:00:00,117,0
10070003,2018-11-25 00:00:00,1047,0
10070003,2018-11-25 01:00:00,625,0
10070003,2018-11-25 02:00:00,341,0
10070003,2018-11-25 03:00:00,268,0
10070003,2018-11-25 04:00:00,214,0
10070003,2018-11-25 05:00:00,294,0
10070003,2018-11-25 06:00:00,411,0
10070003,2018-11-25 07:00:00,753,0
10070003,2018-11-25 08:00:00,899,0
10070003,2018-11-25 09:00:00,953,0
10070003,2018-11-25 10:00:00,973,0
10070003,2018-11-25 11:00:00,1045,0
10070003,2018-11-25 12:00:00,963,0
10070003,2018-11-25 13:00:00,972,0
10070003,2018-11-25 14:00:00,1103,0
10070003,2018-11-25 15:00:00,990,0
10070003,2018-11-25 17:00:00,864,0
10070003,2018-11-25 18:00:00,960,0
10070003,2018-11-25 19:00:00,1094,0
10070003,2018-11-25 20:00:00,1305,0
10070003,2018-11-25 21:00:00,1355,0
10070003,2018-11-25 22:00:00,1421,0
10070003,2018-11-25 23:00:00,1268,0
10150005,2018-11-25 00:00:00,11394,0
10150005,2018-11-25 01:00:00,14115,0
10150005,2018-11-25 02:00:00,14436,0
10150005,2018-11-25 03:00:00,11102,0
10150005,2018-11-25 04:00:00,11621,0
10150005,2018-11-25 05:00:00,10594,0
10150005,2018-11-25 06:00:00,10651,0
10150005,2018-11-25 07:00:00,11137,0
10150005,2018-11-25 08:00:00,10719,0
10150005,2018-11-25 09:00:00,10316,0
10150005,2018-11-25 10:00:00,11863,0
10150005,2018-11-25 11:00:00,8524,0
10150005,2018-11-25 12:00:00,8679,0
10150005,2018-11-25 13:00:00,10022,0
10150005,2018-11-25 14:00:00,13224,0
10150005,2018-11-25 15:00:00,10916,0
10150005,2018-11-25 17:00:00,12755,0
10150005,2018-11-25 18:00:00,14582,0
10150005,2018-11-25 19:00:00,11462,0
10150005,2018-11-25 20:00:00,11471,0
10150005,2018-11-25 21:00:00,10357,0
10150005,2018-11-25 22:00:00,10501,0
10150005,2018-11-25 23:00:00,11180,0
10160001,2018-11-25 00:00:00,337,0
10160001,2018-11-25 01:00:00,112,0
10160001,2018-11-25 02:00:00,98,0
10160001,2018-11-25 03:00:00,53,0
10160001,2018-11-25 04:00:00,54,0
10160001,2018-11-25 05:00:00,77,0
10160001,2018-11-25 06:00:00,149,0
10160001,2018-11-25 07:00:00,209,0
10160001,2018-11-25 08:00:00,252,0
10160001,2018-11-25 09:00:00,302,0
10160001,2018-11-25 10:00:00,364,0
10160001,2018-11-25 11:00:00,430,0
10160001,2018-11-25 12:00:00,370,0
10160001,2018-11-25 13:00:00,402,0
10160001,2018-11-25 14:00:00,433,0
10160001,2018-11-25 15:00:00,420,0
10160001,2018-11-25 17:00:00,363,0
10160001,2018-11-25 18:00:00,426,0
10160001,2018-11-25 19:00:00,461,0
10160001,2018-11-25 20:00:00,538,0
10160001,2018-11-25 21:00:00,743,0
10160001,2018-11-25 22:00:00,533,0
10160001,2018-11-25 23:00:00,351,0
10160002,2018-11-25 00:00:00,2,0
10160002,2018-11-25 01:00:00,4,0
10160002,2018-11-25 03:00:00,2,0
10160002,2018-11-25 07:00:00,2,0
10160002,2018-11-25 08:00:00,3,0
10160002,2018-11-25 09:00:00,4,0
10160002,2018-11-25 11:00:00,5,0
10160002,2018-11-25 12:00:00,1,0
10160002,2018-11-25 13:00:00,4,0
10160002,2018-11-25 14:00:00,1,0
10160002,2018-11-25 15:00:00,2,0
10160002,2018-11-25 17:00:00,2,0
10160002,2018-11-25 19:00:00,3,0
10160002,2018-11-25 20:00:00,88,0
10160002,2018-11-25 21:00:00,23,0
10160002,2018-11-25 22:00:00,22,0
10160002,2018-11-25 23:00:00,6,0
10160004,2018-11-25 00:00:00,1193,0
10160004,2018-11-25 01:00:00,1112,0
10160004,2018-11-25 02:00:00,1354,0
10160004,2018-11-25 03:00:00,294,0
10160004,2018-11-25 04:00:00,258,0
10160004,2018-11-25 05:00:00,349,0
10160004,2018-11-25 06:00:00,718,0
10160004,2018-11-25 07:00:00,966,0
10160004,2018-11-25 08:00:00,1342,0
10160004,2018-11-25 09:00:00,3767,0
10160004,2018-11-25 10:00:00,3077,0
10160004,2018-11-25 11:00:00,3668,0
10160004,2018-11-25 12:00:00,2679,0
10160004,2018-11-25 13:00:00,2914,0
10160004,2018-11-25 14:00:00,8670,0
10160004,2018-11-25 15:00:00,16067,0
10160004,2018-11-25 17:00:00,7129,0
10160004,2018-11-25 18:00:00,7177,0
10160004,2018-11-25 19:00:00,5860,0
10160004,2018-11-25 20:00:00,7296,0
10160004,2018-11-25 21:00:00,8391,0
10160004,2018-11-25 22:00:00,13610,0
10160004,2018-11-25 23:00:00,1330,0
10160005,2018-11-25 00:00:00,636,0
10160005,2018-11-25 01:00:00,256,0
10160005,2018-11-25 02:00:00,190,0
10160005,2018-11-25 03:00:00,143,0
10160005,2018-11-25 04:00:00,123,0
10160005,2018-11-25 05:00:00,175,0
10160005,2018-11-25 06:00:00,266,0
10160005,2018-11-25 07:00:00,474,0
10160005,2018-11-25 08:00:00,643,0
10160005,2018-11-25 09:00:00,806,0
10160005,2018-11-25 10:00:00,840,0
10160005,2018-11-25 11:00:00,771,0
10160005,2018-11-25 12:00:00,842,0
10160005,2018-11-25 13:00:00,822,0
10160005,2018-11-25 14:00:00,844,0
10160005,2018-11-25 15:00:00,863,0
10160005,2018-11-25 17:00:00,716,0
10160005,2018-11-25 18:00:00,772,0
10160005,2018-11-25 19:00:00,842,0
10160005,2018-11-25 20:00:00,885,0
10160005,2018-11-25 21:00:00,1221,0
10160005,2018-11-25 22:00:00,783,0
10160005,2018-11-25 23:00:00,568,0
10160006,2018-11-25 00:00:00,1,0
10160006,2018-11-25 03:00:00,1,0
10160006,2018-11-25 08:00:00,1,0
10160006,2018-11-25 09:00:00,7,0
10160006,2018-11-25 10:00:00,3,0
10160006,2018-11-25 11:00:00,2,0
10160006,2018-11-25 12:00:00,2,0
10160006,2018-11-25 13:00:00,1,0
10160006,2018-11-25 14:00:00,2,0
10160006,2018-11-25 15:00:00,3,0
10160006,2018-11-25 17:00:00,2,0
10160006,2018-11-25 18:00:00,1,0
10160006,2018-11-25 20:00:00,1,0
10160006,2018-11-25 21:00:00,5,0
10160006,2018-11-25 23:00:00,2,0
10160007,2018-11-25 00:00:00,210,0
10160007,2018-11-25 01:00:00,93,0
10160007,2018-11-25 02:00:00,75,0
10160007,2018-11-25 03:00:00,87,0
10160007,2018-11-25 04:00:00,58,0
10160007,2018-11-25 05:00:00,80,0
10160007,2018-11-25 06:00:00,67,0
10160007,2018-11-25 07:00:00,110,0
10160007,2018-11-25 08:00:00,520,0
10160007,2018-11-25 09:00:00,324,0
10160007,2018-11-25 10:00:00,387,0
10160007,2018-11-25 11:00:00,394,0
10160007,2018-11-25 12:00:00,341,0
10160007,2018-11-25 13:00:00,378,0
10160007,2018-11-25 14:00:00,402,0
10160007,2018-11-25 15:00:00,471,0
10160007,2018-11-25 17:00:00,334,0
10160007,2018-11-25 18:00:00,327,0
10160007,2018-11-25 19:00:00,374,0
10160007,2018-11-25 20:00:00,361,0
10160007,2018-11-25 21:00:00,395,0
10160007,2018-11-25 22:00:00,283,0
10160007,2018-11-25 23:00:00,193,0
10160008,2018-11-25 00:00:00,158,0
10160008,2018-11-25 01:00:00,55,0
10160008,2018-11-25 02:00:00,31,0
10160008,2018-11-25 03:00:00,13,0
10160008,2018-11-25 04:00:00,19,0
10160008,2018-11-25 05:00:00,18,0
10160008,2018-11-25 06:00:00,24,0
10160008,2018-11-25 07:00:00,27,0
10160008,2018-11-25 08:00:00,91,0
10160008,2018-11-25 09:00:00,307,0
10160008,2018-11-25 10:00:00,289,0
10160008,2018-11-25 11:00:00,259,0
10160008,2018-11-25 12:00:00,185,0
10160008,2018-11-25 13:00:00,235,0
10160008,2018-11-25 14:00:00,252,0
10160008,2018-11-25 15:00:00,285,0
10160008,2018-11-25 17:00:00,290,0
10160008,2018-11-25 18:00:00,213,0
10160008,2018-11-25 19:00:00,314,0
10160008,2018-11-25 20:00:00,331,0
10160008,2018-11-25 21:00:00,374,0
10160008,2018-11-25 22:00:00,285,0
10160008,2018-11-25 23:00:00,150,0
10190001,2018-11-25 00:00:00,1,0
10190001,2018-11-25 01:00:00,1,0
10190001,2018-11-25 07:00:00,1,0
10190001,2018-11-25 08:00:00,1,0
10190001,2018-11-25 11:00:00,1,0
10190001,2018-11-25 12:00:00,3,0
10190001,2018-11-25 13:00:00,3,0
10190001,2018-11-25 17:00:00,1,0
10190001,2018-11-25 18:00:00,6,0
10190001,2018-11-25 23:00:00,1,0
11220002,2018-11-25 00:00:00,41,0
11220002,2018-11-25 01:00:00,28,0
11220002,2018-11-25 02:00:00,14,0
11220002,2018-11-25 03:00:00,16,0
11220002,2018-11-25 04:00:00,5,0
11220002,2018-11-25 05:00:00,40,0
11220002,2018-11-25 06:00:00,32,0
11220002,2018-11-25 07:00:00,24,0
11220002,2018-11-25 08:00:00,37,0
11220002,2018-11-25 09:00:00,50,0
11220002,2018-11-25 10:00:00,49,0
11220002,2018-11-25 11:00:00,57,0
11220002,2018-11-25 12:00:00,57,0
11220002,2018-11-25 13:00:00,53,0
11220002,2018-11-25 14:00:00,46,0
11220002,2018-11-25 15:00:00,69,0
11220002,2018-11-25 17:00:00,48,0
11220002,2018-11-25 18:00:00,60,0
11220002,2018-11-25 19:00:00,74,0
11220002,2018-11-25 20:00:00,84,0
11220002,2018-11-25 21:00:00,56,0
11220002,2018-11-25 22:00:00,35,0
11220002,2018-11-25 23:00:00,62,0
11220004,2018-11-25 09:00:00,5,0
11220004,2018-11-25 10:00:00,2,0
11220004,2018-11-25 11:00:00,1,0
11220004,2018-11-25 12:00:00,1,0
11220004,2018-11-25 13:00:00,5,0
11220004,2018-11-25 14:00:00,1,0
11220004,2018-11-25 15:00:00,1,0
11220004,2018-11-25 17:00:00,7,0
11220004,2018-11-25 18:00:00,2,0
11220004,2018-11-25 20:00:00,2,0
11220004,2018-11-25 22:00:00,1,0
11220005,2018-11-25 09:00:00,4,0
11220005,2018-11-25 10:00:00,1,0
11220005,2018-11-25 14:00:00,1,0
11220005,2018-11-25 17:00:00,7,0
11220005,2018-11-25 18:00:00,1,0
11220005,2018-11-25 20:00:00,1,0
11220006,2018-11-25 05:00:00,17,0
11220006,2018-11-25 06:00:00,1,0
11220006,2018-11-25 08:00:00,2,0
11220006,2018-11-25 09:00:00,1,0
11220006,2018-11-25 10:00:00,2,0
11220006,2018-11-25 11:00:00,15,0
11220006,2018-11-25 12:00:00,4,0
11220006,2018-11-25 13:00:00,2,0
11220006,2018-11-25 14:00:00,2,0
11220006,2018-11-25 15:00:00,8,0
11220006,2018-11-25 17:00:00,10,0
11220006,2018-11-25 18:00:00,10,0
11220006,2018-11-25 21:00:00,12,0
11220006,2018-11-25 22:00:00,4,0
11220006,2018-11-25 23:00:00,1,0
11220007,2018-11-25 00:00:00,1,0
11220007,2018-11-25 02:00:00,3,0
11220007,2018-11-25 10:00:00,5,0
11220007,2018-11-25 11:00:00,10,0
11220007,2018-11-25 13:00:00,2,0
11220007,2018-11-25 14:00:00,1,0
11220007,2018-11-25 15:00:00,1,0
11220007,2018-11-25 18:00:00,2,0
11220007,2018-11-25 19:00:00,2,0
11220007,2018-11-25 22:00:00,3,0
12990003,2018-11-25 00:00:00,30,0
12990003,2018-11-25 01:00:00,37,0
12990003,2018-11-25 02:00:00,31,0
12990003,2018-11-25 03:00:00,33,0
12990003,2018-11-25 04:00:00,63,0
12990003,2018-11-25 05:00:00,30,0
12990003,2018-11-25 06:00:00,20,0
12990003,2018-11-25 07:00:00,35,0
12990003,2018-11-25 08:00:00,23,0
12990003,2018-11-25 09:00:00,27,0
12990003,2018-11-25 10:00:00,51,0
12990003,2018-11-25 11:00:00,34,0
12990003,2018-11-25 12:00:00,41,0
12990003,2018-11-25 13:00:00,70,0
12990003,2018-11-25 14:00:00,43,0
12990003,2018-11-25 15:00:00,93,0
12990003,2018-11-25 17:00:00,54,0
12990003,2018-11-25 18:00:00,48,0
12990003,2018-11-25 19:00:00,61,0
12990003,2018-11-25 20:00:00,79,0
12990003,2018-11-25 21:00:00,38,0
12990003,2018-11-25 22:00:00,76,0
12990003,2018-11-25 23:00:00,46,0
12990004,2018-11-25 07:00:00,1,0
12990004,2018-11-25 08:00:00,6,0
12990004,2018-11-25 09:00:00,1,0
12990004,2018-11-25 12:00:00,1,0
12990004,2018-11-25 18:00:00,1,0
12990004,2018-11-25 19:00:00,2,0
12990004,2018-11-25 20:00:00,6,0
12990004,2018-11-25 21:00:00,2,0
12990004,2018-11-25 22:00:00,1,0
13130001,2018-11-25 02:00:00,1,0
13130001,2018-11-25 07:00:00,1,0
13130001,2018-11-25 09:00:00,1,0
13130001,2018-11-25 12:00:00,3,0
13130001,2018-11-25 14:00:00,1,0
13130001,2018-11-25 15:00:00,1,0
13130001,2018-11-25 17:00:00,1,0
13130001,2018-11-25 19:00:00,1,0
13130001,2018-11-25 22:00:00,1,0
100140005,2018-11-25 23:00:00,1,0
100140008,2018-11-25 00:00:00,2,0
100140008,2018-11-25 01:00:00,3,0
100140008,2018-11-25 03:00:00,2,0
100140008,2018-11-25 06:00:00,3,0
100140008,2018-11-25 07:00:00,3,0
100140008,2018-11-25 08:00:00,3,0
100140008,2018-11-25 09:00:00,5,0
100140008,2018-11-25 10:00:00,8,0
100140008,2018-11-25 11:00:00,14,0
100140008,2018-11-25 12:00:00,9,0
100140008,2018-11-25 13:00:00,3,0
100140008,2018-11-25 14:00:00,9,0
100140008,2018-11-25 15:00:00,3,0
100140008,2018-11-25 17:00:00,10,0
100140008,2018-11-25 18:00:00,9,0
100140008,2018-11-25 19:00:00,6,0
100140008,2018-11-25 20:00:00,5,0
100140008,2018-11-25 21:00:00,22,0
100140008,2018-11-25 22:00:00,8,0
100140008,2018-11-25 23:00:00,4,0
100140013,2018-11-25 00:00:00,1,0
100140013,2018-11-25 01:00:00,3,0
100140013,2018-11-25 05:00:00,3,0
100140013,2018-11-25 09:00:00,1,0
100140013,2018-11-25 10:00:00,3,0
100140013,2018-11-25 11:00:00,8,0
100140013,2018-11-25 12:00:00,2,0
100140013,2018-11-25 15:00:00,2,0
100140013,2018-11-25 17:00:00,2,0
100140013,2018-11-25 18:00:00,1,0
100140013,2018-11-25 19:00:00,2,0
100140013,2018-11-25 20:00:00,1,0
100140013,2018-11-25 22:00:00,3,0
100140019,2018-11-25 00:00:00,91198,0
100140019,2018-11-25 01:00:00,57294,0
100140019,2018-11-25 02:00:00,35433,0
100140019,2018-11-25 03:00:00,28669,0
100140019,2018-11-25 04:00:00,24293,0
100140019,2018-11-25 05:00:00,29370,0
100140019,2018-11-25 06:00:00,46322,0
100140019,2018-11-25 07:00:00,89106,0
100140019,2018-11-25 08:00:00,165137,0
100140019,2018-11-25 09:00:00,225206,0
100140019,2018-11-25 10:00:00,251451,0
100140019,2018-11-25 11:00:00,263699,0
100140019,2018-11-25 12:00:00,271444,0
100140019,2018-11-25 13:00:00,271896,0
100140019,2018-11-25 14:00:00,284044,0
100140019,2018-11-25 15:00:00,295857,0
100140019,2018-11-25 17:00:00,318937,0
100140019,2018-11-25 18:00:00,350260,0
100140019,2018-11-25 19:00:00,371362,0
100140019,2018-11-25 20:00:00,350718,0
100140019,2018-11-25 21:00:00,268403,0
100140019,2018-11-25 22:00:00,175814,0
100140019,2018-11-25 23:00:00,114164,0
100140020,2018-11-25 00:00:00,1018,0
100140020,2018-11-25 01:00:00,565,0
100140020,2018-11-25 02:00:00,369,0
100140020,2018-11-25 03:00:00,333,0
100140020,2018-11-25 04:00:00,232,0
100140020,2018-11-25 05:00:00,235,0
100140020,2018-11-25 06:00:00,552,0
100140020,2018-11-25 07:00:00,707,0
100140020,2018-11-25 08:00:00,1446,0
100140020,2018-11-25 09:00:00,2348,0
100140020,2018-11-25 10:00:00,2342,0
100140020,2018-11-25 11:00:00,2895,0
100140020,2018-11-25 12:00:00,3457,0
100140020,2018-11-25 13:00:00,2729,0
100140020,2018-11-25 14:00:00,2667,0
100140020,2018-11-25 15:00:00,2661,0
100140020,2018-11-25 17:00:00,2920,0
100140020,2018-11-25 18:00:00,2589,0
100140020,2018-11-25 19:00:00,2479,0
100140020,2018-11-25 20:00:00,2347,0
100140020,2018-11-25 21:00:00,1517,0
100140020,2018-11-25 22:00:00,1285,0
100140020,2018-11-25 23:00:00,941,0
100140021,2018-11-25 00:00:00,3,0
100140021,2018-11-25 01:00:00,1,0
100140021,2018-11-25 02:00:00,1,0
100140021,2018-11-25 03:00:00,2,0
100140021,2018-11-25 04:00:00,2,0
100140021,2018-11-25 18:00:00,1,0
100140022,2018-11-25 00:00:00,13,0
100140022,2018-11-25 01:00:00,1,0
100140022,2018-11-25 02:00:00,6,0
100140022,2018-11-25 03:00:00,3,0
100140022,2018-11-25 04:00:00,2,0
100140022,2018-11-25 05:00:00,1,0
100140022,2018-11-25 06:00:00,7,0
100140022,2018-11-25 07:00:00,4,0
100140022,2018-11-25 08:00:00,15,0
100140022,2018-11-25 09:00:00,21,0
100140022,2018-11-25 10:00:00,23,0
100140022,2018-11-25 11:00:00,22,0
100140022,2018-11-25 12:00:00,17,0
100140022,2018-11-25 13:00:00,12,0
100140022,2018-11-25 14:00:00,9,0
100140022,2018-11-25 15:00:00,20,0
100140022,2018-11-25 17:00:00,16,0
100140022,2018-11-25 18:00:00,8,0
100140022,2018-11-25 19:00:00,30,0
100140022,2018-11-25 20:00:00,21,0
100140022,2018-11-25 21:00:00,12,0
100140022,2018-11-25 22:00:00,6,0
100140022,2018-11-25 23:00:00,13,0
100140033,2018-11-25 00:00:00,41,0
100140033,2018-11-25 01:00:00,22,0
100140033,2018-11-25 02:00:00,68,0
100140033,2018-11-25 03:00:00,10,0
100140033,2018-11-25 04:00:00,9,0
100140033,2018-11-25 05:00:00,30,0
100140033,2018-11-25 06:00:00,15,0
100140033,2018-11-25 07:00:00,3,0
100140033,2018-11-25 08:00:00,13,0
100140033,2018-11-25 09:00:00,5,0
100140033,2018-11-25 10:00:00,6,0
100140033,2018-11-25 11:00:00,18,0
100140033,2018-11-25 12:00:00,11,0
100140033,2018-11-25 13:00:00,19,0
100140033,2018-11-25 14:00:00,25,0
100140033,2018-11-25 15:00:00,16,0
100140033,2018-11-25 17:00:00,24,0
100140033,2018-11-25 18:00:00,31,0
100140033,2018-11-25 19:00:00,33,0
100140033,2018-11-25 20:00:00,45,0
100140033,2018-11-25 21:00:00,24,0
100140033,2018-11-25 22:00:00,32,0
100140033,2018-11-25 23:00:00,13,0
100200002,2018-11-25 00:00:00,17,0
100200002,2018-11-25 01:00:00,30,0
100200002,2018-11-25 02:00:00,23,0
100200002,2018-11-25 03:00:00,30,0
100200002,2018-11-25 04:00:00,25,0
100200002,2018-11-25 05:00:00,19,0
100200002,2018-11-25 06:00:00,10,0
100200002,2018-11-25 07:00:00,24,0
100200002,2018-11-25 08:00:00,90,0
100200002,2018-11-25 09:00:00,122,0
100200002,2018-11-25 10:00:00,117,0
100200002,2018-11-25 11:00:00,75,0
100200002,2018-11-25 12:00:00,73,0
100200002,2018-11-25 13:00:00,85,0
100200002,2018-11-25 14:00:00,64,0
100200002,2018-11-25 15:00:00,56,0
100200002,2018-11-25 17:00:00,44,0
100200002,2018-11-25 18:00:00,47,0
100200002,2018-11-25 19:00:00,66,0
100200002,2018-11-25 20:00:00,29,0
100200002,2018-11-25 21:00:00,54,0
100200002,2018-11-25 22:00:00,37,0
100200002,2018-11-25 23:00:00,27,0
100200006,2018-11-25 00:00:00,17,0
100200006,2018-11-25 01:00:00,8,0
100200006,2018-11-25 02:00:00,13,0
100200006,2018-11-25 03:00:00,8,0
100200006,2018-11-25 04:00:00,4,0
100200006,2018-11-25 05:00:00,2,0
100200006,2018-11-25 06:00:00,5,0
100200006,2018-11-25 07:00:00,13,0
100200006,2018-11-25 08:00:00,38,0
100200006,2018-11-25 09:00:00,33,0
100200006,2018-11-25 10:00:00,45,0
100200006,2018-11-25 11:00:00,43,0
100200006,2018-11-25 12:00:00,46,0
100200006,2018-11-25 13:00:00,50,0
100200006,2018-11-25 14:00:00,50,0
100200006,2018-11-25 15:00:00,44,0
100200006,2018-11-25 17:00:00,49,0
100200006,2018-11-25 18:00:00,44,0
100200006,2018-11-25 19:00:00,36,0
100200006,2018-11-25 20:00:00,36,0
100200006,2018-11-25 21:00:00,41,0
100200006,2018-11-25 22:00:00,17,0
100200006,2018-11-25 23:00:00,22,0
100200009,2018-11-25 00:00:00,3879,0
100200009,2018-11-25 01:00:00,2606,0
100200009,2018-11-25 02:00:00,1695,0
100200009,2018-11-25 03:00:00,1249,0
100200009,2018-11-25 04:00:00,1106,0
100200009,2018-11-25 05:00:00,1502,0
100200009,2018-11-25 06:00:00,2271,0
100200009,2018-11-25 07:00:00,3647,0
100200009,2018-11-25 08:00:00,4704,0
100200009,2018-11-25 09:00:00,4135,0
100200009,2018-11-25 10:00:00,4842,0
100200009,2018-11-25 11:00:00,4683,0
100200009,2018-11-25 12:00:00,4817,0
100200009,2018-11-25 13:00:00,4636,0
100200009,2018-11-25 14:00:00,4286,0
100200009,2018-11-25 15:00:00,4237,0
100200009,2018-11-25 17:00:00,4225,0
100200009,2018-11-25 18:00:00,4428,0
100200009,2018-11-25 19:00:00,5095,0
100200009,2018-11-25 20:00:00,5469,0
100200009,2018-11-25 21:00:00,4241,0
100200009,2018-11-25 22:00:00,3695,0
100200009,2018-11-25 23:00:00,2815,0
100200017,2018-11-25 00:00:00,31,0
100200017,2018-11-25 01:00:00,28,0
100200017,2018-11-25 02:00:00,14,0
100200017,2018-11-25 03:00:00,8,0
100200017,2018-11-25 04:00:00,2,0
100200017,2018-11-25 05:00:00,11,0
100200017,2018-11-25 06:00:00,8,0
100200017,2018-11-25 07:00:00,23,0
100200017,2018-11-25 08:00:00,39,0
100200017,2018-11-25 09:00:00,47,0
100200017,2018-11-25 10:00:00,59,0
100200017,2018-11-25 11:00:00,60,0
100200017,2018-11-25 12:00:00,60,0
100200017,2018-11-25 13:00:00,66,0
100200017,2018-11-25 14:00:00,55,0
100200017,2018-11-25 15:00:00,59,0
100200017,2018-11-25 17:00:00,54,0
100200017,2018-11-25 18:00:00,41,0
100200017,2018-11-25 19:00:00,60,0
100200017,2018-11-25 20:00:00,69,0
100200017,2018-11-25 21:00:00,59,0
100200017,2018-11-25 22:00:00,46,0
100200017,2018-11-25 23:00:00,51,0
100200019,2018-11-25 02:00:00,2,0
100200019,2018-11-25 04:00:00,1,0
100200019,2018-11-25 05:00:00,1,0
100200019,2018-11-25 07:00:00,2,0
100200019,2018-11-25 08:00:00,6,0
100200019,2018-11-25 09:00:00,9,0
100200019,2018-11-25 10:00:00,6,0
100200019,2018-11-25 11:00:00,7,0
100200019,2018-11-25 12:00:00,8,0
100200019,2018-11-25 13:00:00,4,0
100200019,2018-11-25 14:00:00,4,0
100200019,2018-11-25 15:00:00,9,0
100200019,2018-11-25 17:00:00,6,0
100200019,2018-11-25 18:00:00,8,0
100200019,2018-11-25 19:00:00,10,0
100200019,2018-11-25 20:00:00,14,0
100200019,2018-11-25 21:00:00,6,0
100200019,2018-11-25 22:00:00,4,0
100200019,2018-11-25 23:00:00,4,0
100200022,2018-11-25 00:00:00,28,0
100200022,2018-11-25 01:00:00,14,0
100200022,2018-11-25 02:00:00,4,0
100200022,2018-11-25 03:00:00,5,0
100200022,2018-11-25 04:00:00,6,0
100200022,2018-11-25 05:00:00,7,0
100200022,2018-11-25 06:00:00,22,0
100200022,2018-11-25 07:00:00,17,0
100200022,2018-11-25 08:00:00,40,0
100200022,2018-11-25 09:00:00,28,0
100200022,2018-11-25 10:00:00,32,0
100200022,2018-11-25 11:00:00,13,0
100200022,2018-11-25 12:00:00,11,0
100200022,2018-11-25 13:00:00,17,0
100200022,2018-11-25 14:00:00,9,0
100200022,2018-11-25 15:00:00,10,0
100200022,2018-11-25 17:00:00,9,0
100200022,2018-11-25 18:00:00,13,0
100200022,2018-11-25 19:00:00,9,0
100200022,2018-11-25 20:00:00,15,0
100200022,2018-11-25 21:00:00,16,0
100200022,2018-11-25 22:00:00,25,0
100200022,2018-11-25 23:00:00,10,0
100520011,2018-11-25 21:00:00,1,0
100520019,2018-11-25 01:00:00,30,0
100520019,2018-11-25 10:00:00,1,0
100520019,2018-11-25 17:00:00,1,0
100520019,2018-11-25 18:00:00,9,0
100520020,2018-11-25 00:00:00,482,0
100520020,2018-11-25 01:00:00,184,0
100520020,2018-11-25 02:00:00,204,0
100520020,2018-11-25 03:00:00,31,0
100520020,2018-11-25 04:00:00,41,0
100520020,2018-11-25 05:00:00,29,0
100520020,2018-11-25 06:00:00,118,0
100520020,2018-11-25 07:00:00,235,0
100520020,2018-11-25 08:00:00,157,0
100520020,2018-11-25 09:00:00,232,0
100520020,2018-11-25 10:00:00,370,0
100520020,2018-11-25 11:00:00,508,0
100520020,2018-11-25 12:00:00,420,0
100520020,2018-11-25 13:00:00,161,0
100520020,2018-11-25 14:00:00,189,0
100520020,2018-11-25 15:00:00,108,0
100520020,2018-11-25 17:00:00,469,0
100520020,2018-11-25 18:00:00,390,0
100520020,2018-11-25 19:00:00,684,0
100520020,2018-11-25 20:00:00,533,0
100520020,2018-11-25 21:00:00,916,0
100520020,2018-11-25 22:00:00,789,0
100520020,2018-11-25 23:00:00,446,0
100520021,2018-11-25 00:00:00,301,0
100520021,2018-11-25 01:00:00,191,0
100520021,2018-11-25 02:00:00,130,0
100520021,2018-11-25 03:00:00,75,0
100520021,2018-11-25 04:00:00,88,0
100520021,2018-11-25 05:00:00,81,0
100520021,2018-11-25 06:00:00,135,0
100520021,2018-11-25 07:00:00,176,0
100520021,2018-11-25 08:00:00,318,0
100520021,2018-11-25 09:00:00,532,0
100520021,2018-11-25 10:00:00,467,0
100520021,2018-11-25 11:00:00,719,0
100520021,2018-11-25 12:00:00,658,0
100520021,2018-11-25 13:00:00,791,0
100520021,2018-11-25 14:00:00,970,0
100520021,2018-11-25 15:00:00,745,0
100520021,2018-11-25 17:00:00,722,0
100520021,2018-11-25 18:00:00,682,0
100520021,2018-11-25 19:00:00,656,0
100520021,2018-11-25 20:00:00,716,0
