domain,time,count_4xx,cout_404
movie.sogou.com,2018-11-25 18:00:00,1,1
movie.sogou.com,2018-11-25 20:00:00,3,3
movie.sogou.com,2018-11-25 21:00:00,1,1
movie.sogou.com,2018-11-25 23:00:00,1,1
map.sogou.com,2018-11-25 00:00:00,3,3
map.sogou.com,2018-11-25 01:00:00,8,8
map.sogou.com,2018-11-25 03:00:00,3,3
map.sogou.com,2018-11-25 06:00:00,3,3
map.sogou.com,2018-11-25 07:00:00,1,1
map.sogou.com,2018-11-25 08:00:00,9,9
map.sogou.com,2018-11-25 09:00:00,14,14
map.sogou.com,2018-11-25 10:00:00,16,16
map.sogou.com,2018-11-25 11:00:00,17,17
map.sogou.com,2018-11-25 12:00:00,17,17
map.sogou.com,2018-11-25 13:00:00,14,14
map.sogou.com,2018-11-25 14:00:00,21,21
map.sogou.com,2018-11-25 15:00:00,21,21
map.sogou.com,2018-11-25 17:00:00,18,18
map.sogou.com,2018-11-25 18:00:00,12,12
map.sogou.com,2018-11-25 19:00:00,12,12
map.sogou.com,2018-11-25 20:00:00,17,17
map.sogou.com,2018-11-25 21:00:00,7,7
map.sogou.com,2018-11-25 22:00:00,12,12
map.sogou.com,2018-11-25 23:00:00,10,10
map.sogou.com,2018-11-25 05:00:00,3,3
sbs.m.sogou.com,2018-11-25 03:00:00,42,2
sbs.m.sogou.com,2018-11-25 00:00:00,137,7
sbs.m.sogou.com,2018-11-25 01:00:00,94,7
sbs.m.sogou.com,2018-11-25 08:00:00,143,8
sbs.m.sogou.com,2018-11-25 09:00:00,133,6
sbs.m.sogou.com,2018-11-25 10:00:00,120,7
sbs.m.sogou.com,2018-11-25 11:00:00,145,6
sbs.m.sogou.com,2018-11-25 12:00:00,179,15
sbs.m.sogou.com,2018-11-25 13:00:00,185,8
sbs.m.sogou.com,2018-11-25 14:00:00,244,17
sbs.m.sogou.com,2018-11-25 15:00:00,292,22
sbs.m.sogou.com,2018-11-25 17:00:00,164,6
sbs.m.sogou.com,2018-11-25 18:00:00,154,11
sbs.m.sogou.com,2018-11-25 19:00:00,177,11
sbs.m.sogou.com,2018-11-25 20:00:00,155,3
sbs.m.sogou.com,2018-11-25 21:00:00,150,1
sbs.m.sogou.com,2018-11-25 22:00:00,238,18
sbs.m.sogou.com,2018-11-25 23:00:00,213,5
sbs.m.sogou.com,2018-11-25 05:00:00,51,0
sbs.m.sogou.com,2018-11-25 02:00:00,83,4
sbs.m.sogou.com,2018-11-25 04:00:00,68,0
sbs.m.sogou.com,2018-11-25 06:00:00,56,0
sbs.m.sogou.com,2018-11-25 07:00:00,66,1
mingyi.sogou.com,2018-11-25 03:00:00,1374,6
mingyi.sogou.com,2018-11-25 04:00:00,1430,7
mingyi.sogou.com,2018-11-25 05:00:00,1484,18
mingyi.sogou.com,2018-11-25 06:00:00,1728,10
mingyi.sogou.com,2018-11-25 08:00:00,1974,7
mingyi.sogou.com,2018-11-25 09:00:00,1940,12
mingyi.sogou.com,2018-11-25 10:00:00,2042,10
mingyi.sogou.com,2018-11-25 11:00:00,2136,8
mingyi.sogou.com,2018-11-25 12:00:00,2102,9
mingyi.sogou.com,2018-11-25 13:00:00,2266,10
mingyi.sogou.com,2018-11-25 14:00:00,2317,8
mingyi.sogou.com,2018-11-25 20:00:00,2743,11
mingyi.sogou.com,2018-11-25 21:00:00,2944,14
mingyi.sogou.com,2018-11-25 22:00:00,2630,11
mingyi.sogou.com,2018-11-25 23:00:00,2263,20
mingyi.sogou.com,2018-11-25 15:00:00,2465,14
mingyi.sogou.com,2018-11-25 00:00:00,1870,1
mingyi.sogou.com,2018-11-25 01:00:00,1536,11
mingyi.sogou.com,2018-11-25 02:00:00,1464,5
mingyi.sogou.com,2018-11-25 07:00:00,1861,6
mingyi.sogou.com,2018-11-25 17:00:00,2281,10
mingyi.sogou.com,2018-11-25 18:00:00,2285,6
mingyi.sogou.com,2018-11-25 19:00:00,2394,6
wisd.sogou.com,2018-11-25 05:00:00,57,6
wisd.sogou.com,2018-11-25 06:00:00,161,10
wisd.sogou.com,2018-11-25 10:00:00,377,32
wisd.sogou.com,2018-11-25 12:00:00,399,38
wisd.sogou.com,2018-11-25 23:00:00,396,15
wisd.sogou.com,2018-11-25 00:00:00,373,41
wisd.sogou.com,2018-11-25 01:00:00,164,20
wisd.sogou.com,2018-11-25 02:00:00,107,8
wisd.sogou.com,2018-11-25 03:00:00,101,3
wisd.sogou.com,2018-11-25 04:00:00,52,3
wisd.sogou.com,2018-11-25 07:00:00,237,8
wisd.sogou.com,2018-11-25 08:00:00,272,7
wisd.sogou.com,2018-11-25 09:00:00,240,45
wisd.sogou.com,2018-11-25 11:00:00,333,10
wisd.sogou.com,2018-11-25 13:00:00,293,13
wisd.sogou.com,2018-11-25 14:00:00,367,56
wisd.sogou.com,2018-11-25 15:00:00,274,11
wisd.sogou.com,2018-11-25 17:00:00,306,10
wisd.sogou.com,2018-11-25 18:00:00,363,8
wisd.sogou.com,2018-11-25 19:00:00,311,15
wisd.sogou.com,2018-11-25 20:00:00,329,14
wisd.sogou.com,2018-11-25 21:00:00,415,13
wisd.sogou.com,2018-11-25 22:00:00,406,32
weixin.sogou.com,2018-11-25 10:00:00,9290,4455
weixin.sogou.com,2018-11-25 11:00:00,8494,4732
weixin.sogou.com,2018-11-25 13:00:00,8970,4528
weixin.sogou.com,2018-11-25 14:00:00,8980,4207
weixin.sogou.com,2018-11-25 17:00:00,10244,5411
weixin.sogou.com,2018-11-25 18:00:00,8542,4144
weixin.sogou.com,2018-11-25 19:00:00,8255,4168
weixin.sogou.com,2018-11-25 21:00:00,9727,4824
weixin.sogou.com,2018-11-25 00:00:00,4205,2964
weixin.sogou.com,2018-11-25 05:00:00,2907,2376
weixin.sogou.com,2018-11-25 07:00:00,3699,2729
weixin.sogou.com,2018-11-25 08:00:00,6559,3685
weixin.sogou.com,2018-11-25 09:00:00,8482,3981
weixin.sogou.com,2018-11-25 12:00:00,7602,4202
weixin.sogou.com,2018-11-25 15:00:00,9400,4826
weixin.sogou.com,2018-11-25 20:00:00,8355,4266
weixin.sogou.com,2018-11-25 22:00:00,8573,3726
weixin.sogou.com,2018-11-25 23:00:00,5851,3426
weixin.sogou.com,2018-11-25 01:00:00,3337,2605
weixin.sogou.com,2018-11-25 02:00:00,3079,2407
weixin.sogou.com,2018-11-25 03:00:00,3169,2645
weixin.sogou.com,2018-11-25 04:00:00,3322,2805
weixin.sogou.com,2018-11-25 06:00:00,3273,2504
zhinan.sogou.com,2018-11-25 00:00:00,1117,491
zhinan.sogou.com,2018-11-25 01:00:00,659,268
zhinan.sogou.com,2018-11-25 02:00:00,394,175
zhinan.sogou.com,2018-11-25 03:00:00,276,102
zhinan.sogou.com,2018-11-25 04:00:00,265,95
zhinan.sogou.com,2018-11-25 06:00:00,545,162
zhinan.sogou.com,2018-11-25 07:00:00,994,376
zhinan.sogou.com,2018-11-25 08:00:00,1353,597
zhinan.sogou.com,2018-11-25 09:00:00,1891,916
zhinan.sogou.com,2018-11-25 10:00:00,2184,1061
zhinan.sogou.com,2018-11-25 11:00:00,2217,1108
zhinan.sogou.com,2018-11-25 12:00:00,2243,1086
zhinan.sogou.com,2018-11-25 13:00:00,2371,1191
zhinan.sogou.com,2018-11-25 14:00:00,2504,1222
zhinan.sogou.com,2018-11-25 15:00:00,2508,1315
zhinan.sogou.com,2018-11-25 17:00:00,2458,1203
zhinan.sogou.com,2018-11-25 18:00:00,2374,1123
zhinan.sogou.com,2018-11-25 19:00:00,2536,1179
zhinan.sogou.com,2018-11-25 20:00:00,2808,1282
zhinan.sogou.com,2018-11-25 21:00:00,2833,1220
zhinan.sogou.com,2018-11-25 22:00:00,2467,1100
zhinan.sogou.com,2018-11-25 23:00:00,1703,754
zhinan.sogou.com,2018-11-25 05:00:00,347,103
ishop.sogou.com,2018-11-25 00:00:00,1207,0
ishop.sogou.com,2018-11-25 01:00:00,507,0
ishop.sogou.com,2018-11-25 02:00:00,366,0
ishop.sogou.com,2018-11-25 03:00:00,265,0
ishop.sogou.com,2018-11-25 04:00:00,237,0
ishop.sogou.com,2018-11-25 05:00:00,325,0
ishop.sogou.com,2018-11-25 06:00:00,659,0
ishop.sogou.com,2018-11-25 07:00:00,892,0
ishop.sogou.com,2018-11-25 08:00:00,1243,0
ishop.sogou.com,2018-11-25 09:00:00,1968,0
ishop.sogou.com,2018-11-25 10:00:00,2213,0
ishop.sogou.com,2018-11-25 11:00:00,2164,0
ishop.sogou.com,2018-11-25 12:00:00,2080,0
ishop.sogou.com,2018-11-25 13:00:00,2227,0
ishop.sogou.com,2018-11-25 14:00:00,2181,0
ishop.sogou.com,2018-11-25 15:00:00,1605,0
ishop.sogou.com,2018-11-25 17:00:00,1510,0
ishop.sogou.com,2018-11-25 18:00:00,1453,0
ishop.sogou.com,2018-11-25 19:00:00,1944,0
ishop.sogou.com,2018-11-25 20:00:00,2314,0
ishop.sogou.com,2018-11-25 21:00:00,2619,0
ishop.sogou.com,2018-11-25 22:00:00,1757,0
ishop.sogou.com,2018-11-25 23:00:00,1117,0
ishopping.sogou.com,2018-11-25 03:00:00,26,0
ishopping.sogou.com,2018-11-25 04:00:00,22,0
ishopping.sogou.com,2018-11-25 06:00:00,25,0
ishopping.sogou.com,2018-11-25 08:00:00,29,0
ishopping.sogou.com,2018-11-25 11:00:00,29,0
ishopping.sogou.com,2018-11-25 14:00:00,18,0
ishopping.sogou.com,2018-11-25 18:00:00,26,0
ishopping.sogou.com,2018-11-25 22:00:00,22,0
ishopping.sogou.com,2018-11-25 00:00:00,44,0
ishopping.sogou.com,2018-11-25 01:00:00,25,0
ishopping.sogou.com,2018-11-25 02:00:00,26,0
ishopping.sogou.com,2018-11-25 05:00:00,27,0
ishopping.sogou.com,2018-11-25 09:00:00,50,0
ishopping.sogou.com,2018-11-25 10:00:00,43,0
ishopping.sogou.com,2018-11-25 12:00:00,39,0
ishopping.sogou.com,2018-11-25 13:00:00,24,0
ishopping.sogou.com,2018-11-25 15:00:00,18,0
ishopping.sogou.com,2018-11-25 17:00:00,20,0
ishopping.sogou.com,2018-11-25 19:00:00,18,0
ishopping.sogou.com,2018-11-25 20:00:00,15,0
ishopping.sogou.com,2018-11-25 21:00:00,27,0
ishopping.sogou.com,2018-11-25 23:00:00,22,0
ishopping.sogou.com,2018-11-25 07:00:00,19,0
baike.sogou.com,2018-11-25 10:00:00,280,21
baike.sogou.com,2018-11-25 04:00:00,58,4
baike.sogou.com,2018-11-25 03:00:00,41,3
baike.sogou.com,2018-11-25 08:00:00,178,11
baike.sogou.com,2018-11-25 11:00:00,265,23
baike.sogou.com,2018-11-25 13:00:00,252,16
baike.sogou.com,2018-11-25 14:00:00,284,22
baike.sogou.com,2018-11-25 09:00:00,226,16
baike.sogou.com,2018-11-25 15:00:00,288,18
baike.sogou.com,2018-11-25 17:00:00,213,20
baike.sogou.com,2018-11-25 18:00:00,217,14
baike.sogou.com,2018-11-25 19:00:00,274,26
baike.sogou.com,2018-11-25 20:00:00,303,25
baike.sogou.com,2018-11-25 23:00:00,190,12
baike.sogou.com,2018-11-25 00:00:00,176,5
baike.sogou.com,2018-11-25 01:00:00,87,2
baike.sogou.com,2018-11-25 02:00:00,67,5
baike.sogou.com,2018-11-25 05:00:00,41,4
baike.sogou.com,2018-11-25 06:00:00,74,5
baike.sogou.com,2018-11-25 07:00:00,111,4
baike.sogou.com,2018-11-25 12:00:00,223,15
baike.sogou.com,2018-11-25 21:00:00,282,16
baike.sogou.com,2018-11-25 22:00:00,286,22
cmc.imgstore.cdn.sogou.com,2018-11-25 00:00:00,26,0
cmc.imgstore.cdn.sogou.com,2018-11-25 01:00:00,3,0
cmc.imgstore.cdn.sogou.com,2018-11-25 02:00:00,40,0
cmc.imgstore.cdn.sogou.com,2018-11-25 03:00:00,6,0
cmc.imgstore.cdn.sogou.com,2018-11-25 04:00:00,6,0
cmc.imgstore.cdn.sogou.com,2018-11-25 05:00:00,6,0
cmc.imgstore.cdn.sogou.com,2018-11-25 06:00:00,1,0
cmc.imgstore.cdn.sogou.com,2018-11-25 07:00:00,2,0
cmc.imgstore.cdn.sogou.com,2018-11-25 08:00:00,21,0
cmc.imgstore.cdn.sogou.com,2018-11-25 09:00:00,6,0
cmc.imgstore.cdn.sogou.com,2018-11-25 10:00:00,5,0
cmc.imgstore.cdn.sogou.com,2018-11-25 11:00:00,6,0
cmc.imgstore.cdn.sogou.com,2018-11-25 12:00:00,4,0
cmc.imgstore.cdn.sogou.com,2018-11-25 13:00:00,6,0
cmc.imgstore.cdn.sogou.com,2018-11-25 14:00:00,4,0
cmc.imgstore.cdn.sogou.com,2018-11-25 15:00:00,3,0
cmc.imgstore.cdn.sogou.com,2018-11-25 17:00:00,7,0
cmc.imgstore.cdn.sogou.com,2018-11-25 18:00:00,9,0
cmc.imgstore.cdn.sogou.com,2018-11-25 19:00:00,16,0
cmc.imgstore.cdn.sogou.com,2018-11-25 20:00:00,4,0
cmc.imgstore.cdn.sogou.com,2018-11-25 21:00:00,4,0
cmc.imgstore.cdn.sogou.com,2018-11-25 22:00:00,3,0
cmc.imgstore.cdn.sogou.com,2018-11-25 23:00:00,3,0
xz.sogou.com,2018-11-25 00:00:00,218,0
xz.sogou.com,2018-11-25 02:00:00,66,0
xz.sogou.com,2018-11-25 04:00:00,42,0
xz.sogou.com,2018-11-25 07:00:00,103,0
xz.sogou.com,2018-11-25 08:00:00,53,0
xz.sogou.com,2018-11-25 09:00:00,63,0
xz.sogou.com,2018-11-25 10:00:00,98,0
xz.sogou.com,2018-11-25 11:00:00,74,0
xz.sogou.com,2018-11-25 12:00:00,77,0
xz.sogou.com,2018-11-25 13:00:00,102,0
xz.sogou.com,2018-11-25 14:00:00,131,0
xz.sogou.com,2018-11-25 15:00:00,127,0
xz.sogou.com,2018-11-25 17:00:00,133,0
xz.sogou.com,2018-11-25 18:00:00,156,0
xz.sogou.com,2018-11-25 19:00:00,133,0
xz.sogou.com,2018-11-25 20:00:00,133,0
xz.sogou.com,2018-11-25 21:00:00,90,0
xz.sogou.com,2018-11-25 22:00:00,114,0
xz.sogou.com,2018-11-25 23:00:00,200,0
xz.sogou.com,2018-11-25 01:00:00,67,0
xz.sogou.com,2018-11-25 05:00:00,78,0
xz.sogou.com,2018-11-25 06:00:00,152,0
xz.sogou.com,2018-11-25 03:00:00,44,0
xiazai.sogou.com,2018-11-25 00:00:00,137,0
xiazai.sogou.com,2018-11-25 01:00:00,90,0
xiazai.sogou.com,2018-11-25 02:00:00,81,0
xiazai.sogou.com,2018-11-25 03:00:00,74,0
xiazai.sogou.com,2018-11-25 06:00:00,88,0
xiazai.sogou.com,2018-11-25 07:00:00,57,0
xiazai.sogou.com,2018-11-25 08:00:00,143,0
xiazai.sogou.com,2018-11-25 09:00:00,228,0
xiazai.sogou.com,2018-11-25 10:00:00,271,0
xiazai.sogou.com,2018-11-25 11:00:00,306,0
xiazai.sogou.com,2018-11-25 12:00:00,326,0
xiazai.sogou.com,2018-11-25 13:00:00,283,0
xiazai.sogou.com,2018-11-25 14:00:00,361,0
xiazai.sogou.com,2018-11-25 15:00:00,354,0
xiazai.sogou.com,2018-11-25 17:00:00,311,0
xiazai.sogou.com,2018-11-25 18:00:00,255,0
xiazai.sogou.com,2018-11-25 19:00:00,289,0
xiazai.sogou.com,2018-11-25 20:00:00,319,0
xiazai.sogou.com,2018-11-25 21:00:00,262,0
xiazai.sogou.com,2018-11-25 22:00:00,187,0
xiazai.sogou.com,2018-11-25 23:00:00,158,0
xiazai.sogou.com,2018-11-25 04:00:00,29,0
xiazai.sogou.com,2018-11-25 05:00:00,53,0
192.168.15.1,2018-11-25 10:00:00,18,0
novel.mse.sogou.com,2018-11-25 00:00:00,5615,5615
novel.mse.sogou.com,2018-11-25 01:00:00,4160,4160
novel.mse.sogou.com,2018-11-25 02:00:00,1889,1889
novel.mse.sogou.com,2018-11-25 03:00:00,2596,2596
novel.mse.sogou.com,2018-11-25 04:00:00,1303,1303
novel.mse.sogou.com,2018-11-25 05:00:00,2272,2272
novel.mse.sogou.com,2018-11-25 06:00:00,3426,3426
novel.mse.sogou.com,2018-11-25 07:00:00,4768,4768
novel.mse.sogou.com,2018-11-25 08:00:00,6332,6332
novel.mse.sogou.com,2018-11-25 09:00:00,6892,6892
novel.mse.sogou.com,2018-11-25 10:00:00,7183,7183
novel.mse.sogou.com,2018-11-25 11:00:00,6166,6166
novel.mse.sogou.com,2018-11-25 12:00:00,6265,6265
novel.mse.sogou.com,2018-11-25 13:00:00,6615,6615
novel.mse.sogou.com,2018-11-25 14:00:00,6821,6821
novel.mse.sogou.com,2018-11-25 15:00:00,6871,6871
novel.mse.sogou.com,2018-11-25 17:00:00,5834,5834
novel.mse.sogou.com,2018-11-25 18:00:00,6874,6874
novel.mse.sogou.com,2018-11-25 19:00:00,7632,7632
novel.mse.sogou.com,2018-11-25 20:00:00,9276,9276
novel.mse.sogou.com,2018-11-25 21:00:00,10479,10479
novel.mse.sogou.com,2018-11-25 22:00:00,7825,7825
novel.mse.sogou.com,2018-11-25 23:00:00,6976,6976
k.sogou.com,2018-11-25 00:00:00,27355,25093
k.sogou.com,2018-11-25 01:00:00,18468,16536
k.sogou.com,2018-11-25 02:00:00,11909,11050
k.sogou.com,2018-11-25 03:00:00,7483,7025
k.sogou.com,2018-11-25 04:00:00,5854,5533
k.sogou.com,2018-11-25 05:00:00,5908,5653
k.sogou.com,2018-11-25 06:00:00,9199,8895
k.sogou.com,2018-11-25 07:00:00,16705,16049
k.sogou.com,2018-11-25 08:00:00,22180,21229
k.sogou.com,2018-11-25 09:00:00,23803,22815
k.sogou.com,2018-11-25 10:00:00,25417,24125
k.sogou.com,2018-11-25 11:00:00,24605,23742
k.sogou.com,2018-11-25 12:00:00,25414,24273
k.sogou.com,2018-11-25 13:00:00,25608,24525
k.sogou.com,2018-11-25 14:00:00,26197,24960
k.sogou.com,2018-11-25 15:00:00,24674,23543
k.sogou.com,2018-11-25 17:00:00,23215,22185
k.sogou.com,2018-11-25 18:00:00,22908,22184
k.sogou.com,2018-11-25 19:00:00,26527,25666
k.sogou.com,2018-11-25 20:00:00,31050,30064
k.sogou.com,2018-11-25 21:00:00,37456,36290
k.sogou.com,2018-11-25 22:00:00,37864,36109
k.sogou.com,2018-11-25 23:00:00,32972,31313
light2k.sogou.com,2018-11-25 00:00:00,3171,3171
light2k.sogou.com,2018-11-25 01:00:00,1746,1746
light2k.sogou.com,2018-11-25 02:00:00,983,983
light2k.sogou.com,2018-11-25 03:00:00,392,392
light2k.sogou.com,2018-11-25 04:00:00,525,525
light2k.sogou.com,2018-11-25 05:00:00,565,565
light2k.sogou.com,2018-11-25 06:00:00,1122,1122
light2k.sogou.com,2018-11-25 07:00:00,1649,1649
light2k.sogou.com,2018-11-25 08:00:00,2170,2170
light2k.sogou.com,2018-11-25 09:00:00,2599,2599
light2k.sogou.com,2018-11-25 10:00:00,3060,3060
light2k.sogou.com,2018-11-25 11:00:00,3304,3304
light2k.sogou.com,2018-11-25 12:00:00,3057,3057
light2k.sogou.com,2018-11-25 13:00:00,3070,3070
light2k.sogou.com,2018-11-25 14:00:00,2756,2756
light2k.sogou.com,2018-11-25 15:00:00,2688,2688
light2k.sogou.com,2018-11-25 17:00:00,2966,2966
light2k.sogou.com,2018-11-25 18:00:00,2645,2645
light2k.sogou.com,2018-11-25 19:00:00,3363,3363
light2k.sogou.com,2018-11-25 20:00:00,2974,2974
light2k.sogou.com,2018-11-25 21:00:00,3556,3556
light2k.sogou.com,2018-11-25 22:00:00,4449,4449
light2k.sogou.com,2018-11-25 23:00:00,3356,3356
ds.sogou.com,2018-11-25 00:00:00,330,330
ds.sogou.com,2018-11-25 01:00:00,272,272
ds.sogou.com,2018-11-25 02:00:00,134,134
ds.sogou.com,2018-11-25 03:00:00,83,83
ds.sogou.com,2018-11-25 04:00:00,114,114
ds.sogou.com,2018-11-25 05:00:00,119,119
ds.sogou.com,2018-11-25 06:00:00,138,138
ds.sogou.com,2018-11-25 07:00:00,297,297
ds.sogou.com,2018-11-25 08:00:00,359,359
ds.sogou.com,2018-11-25 09:00:00,356,356
ds.sogou.com,2018-11-25 10:00:00,370,370
ds.sogou.com,2018-11-25 11:00:00,464,464
ds.sogou.com,2018-11-25 12:00:00,478,478
ds.sogou.com,2018-11-25 13:00:00,505,505
ds.sogou.com,2018-11-25 14:00:00,465,465
ds.sogou.com,2018-11-25 15:00:00,430,430
ds.sogou.com,2018-11-25 17:00:00,416,416
ds.sogou.com,2018-11-25 18:00:00,504,504
ds.sogou.com,2018-11-25 19:00:00,466,466
ds.sogou.com,2018-11-25 20:00:00,577,577
ds.sogou.com,2018-11-25 21:00:00,601,601
ds.sogou.com,2018-11-25 22:00:00,643,643
ds.sogou.com,2018-11-25 23:00:00,438,438
mf.k.sogou.com,2018-11-25 00:00:00,686,686
mf.k.sogou.com,2018-11-25 01:00:00,428,428
mf.k.sogou.com,2018-11-25 02:00:00,299,299
mf.k.sogou.com,2018-11-25 03:00:00,229,229
mf.k.sogou.com,2018-11-25 04:00:00,115,115
mf.k.sogou.com,2018-11-25 05:00:00,205,205
mf.k.sogou.com,2018-11-25 06:00:00,309,309
mf.k.sogou.com,2018-11-25 07:00:00,476,476
mf.k.sogou.com,2018-11-25 08:00:00,695,695
mf.k.sogou.com,2018-11-25 09:00:00,694,694
mf.k.sogou.com,2018-11-25 10:00:00,849,849
mf.k.sogou.com,2018-11-25 11:00:00,782,782
mf.k.sogou.com,2018-11-25 12:00:00,833,833
mf.k.sogou.com,2018-11-25 13:00:00,883,883
mf.k.sogou.com,2018-11-25 14:00:00,1006,1006
mf.k.sogou.com,2018-11-25 15:00:00,992,992
mf.k.sogou.com,2018-11-25 17:00:00,897,897
mf.k.sogou.com,2018-11-25 18:00:00,890,890
mf.k.sogou.com,2018-11-25 19:00:00,1005,1005
mf.k.sogou.com,2018-11-25 20:00:00,1261,1261
mf.k.sogou.com,2018-11-25 21:00:00,1211,1211
mf.k.sogou.com,2018-11-25 22:00:00,1362,1362
mf.k.sogou.com,2018-11-25 23:00:00,923,923
m.sogou.com.inner,2018-11-25 00:00:00,348,21
m.sogou.com.inner,2018-11-25 01:00:00,304,14
m.sogou.com.inner,2018-11-25 02:00:00,273,9
m.sogou.com.inner,2018-11-25 03:00:00,271,11
m.sogou.com.inner,2018-11-25 04:00:00,332,13
m.sogou.com.inner,2018-11-25 05:00:00,270,12
m.sogou.com.inner,2018-11-25 06:00:00,259,16
m.sogou.com.inner,2018-11-25 07:00:00,238,10
m.sogou.com.inner,2018-11-25 08:00:00,302,16
m.sogou.com.inner,2018-11-25 09:00:00,400,19
m.sogou.com.inner,2018-11-25 10:00:00,245,9
m.sogou.com.inner,2018-11-25 11:00:00,252,19
m.sogou.com.inner,2018-11-25 12:00:00,319,14
m.sogou.com.inner,2018-11-25 13:00:00,238,7
m.sogou.com.inner,2018-11-25 14:00:00,249,12
m.sogou.com.inner,2018-11-25 15:00:00,238,15
m.sogou.com.inner,2018-11-25 17:00:00,248,12
m.sogou.com.inner,2018-11-25 18:00:00,242,8
m.sogou.com.inner,2018-11-25 19:00:00,203,7
m.sogou.com.inner,2018-11-25 20:00:00,301,11
m.sogou.com.inner,2018-11-25 21:00:00,218,10
m.sogou.com.inner,2018-11-25 22:00:00,250,9
m.sogou.com.inner,2018-11-25 23:00:00,266,10
ot.yuedu.sogou.com,2018-11-25 00:00:00,2,2
ot.yuedu.sogou.com,2018-11-25 01:00:00,4,4
ot.yuedu.sogou.com,2018-11-25 12:00:00,1,1
ot.yuedu.sogou.com,2018-11-25 20:00:00,2,2
ot.yuedu.sogou.com,2018-11-25 23:00:00,9,9
sa.sogou.com,2018-11-25 00:00:00,276,17
sa.sogou.com,2018-11-25 01:00:00,200,9
sa.sogou.com,2018-11-25 04:00:00,87,4
sa.sogou.com,2018-11-25 06:00:00,159,5
sa.sogou.com,2018-11-25 07:00:00,188,17
sa.sogou.com,2018-11-25 08:00:00,187,27
sa.sogou.com,2018-11-25 09:00:00,208,16
sa.sogou.com,2018-11-25 10:00:00,206,25
sa.sogou.com,2018-11-25 11:00:00,195,18
sa.sogou.com,2018-11-25 12:00:00,215,21
sa.sogou.com,2018-11-25 13:00:00,264,34
sa.sogou.com,2018-11-25 14:00:00,238,24
sa.sogou.com,2018-11-25 15:00:00,184,21
sa.sogou.com,2018-11-25 17:00:00,196,32
sa.sogou.com,2018-11-25 18:00:00,202,43
sa.sogou.com,2018-11-25 19:00:00,279,32
sa.sogou.com,2018-11-25 20:00:00,303,26
sa.sogou.com,2018-11-25 21:00:00,303,39
sa.sogou.com,2018-11-25 22:00:00,310,38
sa.sogou.com,2018-11-25 23:00:00,557,24
sa.sogou.com,2018-11-25 02:00:00,107,10
sa.sogou.com,2018-11-25 03:00:00,68,6
sa.sogou.com,2018-11-25 05:00:00,87,3
as.sogou.com,2018-11-25 00:00:00,8,8
as.sogou.com,2018-11-25 01:00:00,2,2
as.sogou.com,2018-11-25 04:00:00,2,2
as.sogou.com,2018-11-25 05:00:00,15,15
as.sogou.com,2018-11-25 08:00:00,8,8
as.sogou.com,2018-11-25 09:00:00,18,18
as.sogou.com,2018-11-25 10:00:00,37,37
as.sogou.com,2018-11-25 11:00:00,26,26
as.sogou.com,2018-11-25 12:00:00,8,8
as.sogou.com,2018-11-25 13:00:00,24,24
as.sogou.com,2018-11-25 14:00:00,27,27
as.sogou.com,2018-11-25 15:00:00,22,22
as.sogou.com,2018-11-25 17:00:00,16,16
as.sogou.com,2018-11-25 18:00:00,12,12
as.sogou.com,2018-11-25 19:00:00,20,20
as.sogou.com,2018-11-25 20:00:00,16,16
as.sogou.com,2018-11-25 21:00:00,19,19
as.sogou.com,2018-11-25 22:00:00,22,22
as.sogou.com,2018-11-25 23:00:00,6,6
as.sogou.com,2018-11-25 07:00:00,5,5
as.sogou.com,2018-11-25 02:00:00,2,2
yd.sogou.com,2018-11-25 01:00:00,69,69
yd.sogou.com,2018-11-25 02:00:00,48,48
yd.sogou.com,2018-11-25 03:00:00,15,15
yd.sogou.com,2018-11-25 05:00:00,21,21
yd.sogou.com,2018-11-25 06:00:00,31,31
yd.sogou.com,2018-11-25 07:00:00,136,136
yd.sogou.com,2018-11-25 10:00:00,103,103
yd.sogou.com,2018-11-25 11:00:00,166,166
yd.sogou.com,2018-11-25 13:00:00,132,132
yd.sogou.com,2018-11-25 14:00:00,109,109
yd.sogou.com,2018-11-25 17:00:00,71,71
yd.sogou.com,2018-11-25 18:00:00,106,106
yd.sogou.com,2018-11-25 19:00:00,150,150
yd.sogou.com,2018-11-25 21:00:00,131,131
yd.sogou.com,2018-11-25 22:00:00,228,228
yd.sogou.com,2018-11-25 00:00:00,122,122
yd.sogou.com,2018-11-25 04:00:00,7,7
yd.sogou.com,2018-11-25 08:00:00,114,114
yd.sogou.com,2018-11-25 09:00:00,131,131
yd.sogou.com,2018-11-25 12:00:00,80,80
yd.sogou.com,2018-11-25 15:00:00,109,109
yd.sogou.com,2018-11-25 20:00:00,132,132
yd.sogou.com,2018-11-25 23:00:00,148,148
.sogou.com,2018-11-25 01:00:00,2,2
.sogou.com,2018-11-25 11:00:00,1,0
m.www.sogou.com,2018-11-25 01:00:00,6,2
m.www.sogou.com,2018-11-25 03:00:00,2,1
m.www.sogou.com,2018-11-25 06:00:00,3,2
m.www.sogou.com,2018-11-25 08:00:00,1,1
m.www.sogou.com,2018-11-25 17:00:00,3,1
m.www.sogou.com,2018-11-25 00:00:00,3,0
m.www.sogou.com,2018-11-25 02:00:00,4,0
m.www.sogou.com,2018-11-25 05:00:00,2,0
m.www.sogou.com,2018-11-25 07:00:00,2,0
m.www.sogou.com,2018-11-25 09:00:00,3,0
